,CustomerID,InvoiceNo,Total_price,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,InvoiceDate
9727,15384,557852,338.83999999999986,129.24,15.299999999999999,121.9,39.0,33.4,2011-06-23 10:57:00.000000512
9729,15386,555649,394.14000000000004,147.83999999999997,0.0,167.1,79.2,0.0,2011-06-06 13:46:59.999998976
9730,15388,546533,140.54,30.8,0.0,72.94,36.8,0.0,2011-03-14 13:53:00.000000000
9731,15392,538879,338.9799999999999,152.88000000000002,31.300000000000004,117.6,37.2,0.0,2010-12-14 15:50:00.000000000
9732,15392,566315,326.47999999999996,129.44,78.24,19.799999999999997,99.0,0.0,2011-09-12 10:01:00.000000768
9735,15393,545573,124.10000000000001,38.599999999999994,75.60000000000001,9.899999999999999,0.0,0.0,2011-03-03 16:58:00.000000000
9737,15394,539217,587.6599999999999,0.0,277.5,221.15999999999997,73.10000000000001,15.9,2010-12-16 12:46:00.000000000
9738,15394,553869,848.7800000000001,18.96,521.7200000000001,167.2,0.0,140.9,2011-05-19 14:26:59.999998976
9739,15394,567892,417.7000000000001,0.0,185.39999999999998,202.70000000000005,29.6,0.0,2011-09-22 15:51:00.000000000
9741,15395,541483,107.45000000000002,0.0,0.0,0.0,43.2,64.25,2011-01-18 12:40:00.000000000
9742,15396,563754,288.17999999999995,20.28,0.0,64.8,94.0,109.10000000000001,2011-08-19 10:56:00.000000000
9743,15397,544693,94.0,0.0,0.0,0.0,62.650000000000006,31.35,2011-02-23 09:25:00.000000000
9744,15398,567880,634.8499999999999,60.68,178.08,234.64,161.45,0.0,2011-09-22 14:56:00.000000000
9746,15399,567678,305.1700000000001,0.0,135.72000000000003,104.1,35.6,29.75,2011-09-21 15:56:59.999999744
9749,15400,545680,346.1,61.199999999999996,164.7,25.0,95.2,0.0,2011-03-06 11:27:00.000000000
9750,15400,556053,112.7,0.0,0.0,49.5,63.2,0.0,2011-06-08 13:15:00.000000000
9751,15400,562259,85.2,10.2,0.0,75.0,0.0,0.0,2011-08-03 15:34:00.000000000
9752,15400,563618,67.2,0.0,67.2,0.0,0.0,0.0,2011-08-18 09:48:00.000000000
9753,15400,566045,105.0,0.0,105.0,0.0,0.0,0.0,2011-09-08 13:57:00.000000000
9754,15402,554937,395.62999999999994,65.88,70.80000000000001,46.8,21.700000000000003,190.45000000000002,2011-05-27 13:32:00.000000000
9755,15402,559988,140.0,11.45,29.5,5.9,39.6,53.550000000000004,2011-07-14 12:17:00.000000000
9756,15405,555496,349.1,25.939999999999998,61.199999999999996,101.76,0.0,160.2,2011-06-03 14:44:00.000000000
9757,15406,543777,252.2899999999999,44.6,76.95,40.94,7.5,82.30000000000001,2011-02-11 16:19:55.813953536
9759,15407,543351,165.0,0.0,0.0,165.0,0.0,0.0,2011-02-07 13:18:00.000000000
9760,15407,551533,164.86,20.87,15.639999999999999,58.65,21.049999999999997,48.650000000000006,2011-05-01 14:58:00.000001024
9761,15407,556181,410.87,69.12,2.95,195.0,32.550000000000004,111.25,2011-06-09 11:32:00.000000000
9763,15408,547079,267.17999999999995,24.880000000000003,41.3,105.55000000000001,10.850000000000001,84.60000000000001,2011-03-20 15:01:59.999999232
9764,15410,547416,382.59999999999997,0.0,157.8,102.89999999999999,86.2,35.7,2011-03-23 10:15:00.000000000
9765,15410,550333,456.2000000000001,46.8,86.10000000000001,94.35,115.9,113.05000000000001,2011-04-17 14:05:19.090908928
9766,15410,553681,152.17000000000002,0.0,19.92,59.39999999999999,22.5,50.35,2011-05-18 13:13:00.000000000
9767,15410,554028,809.92,46.8,126.12000000000002,163.2,267.6,206.20000000000002,2011-05-20 13:42:59.999999488
9768,15410,557409,561.0400000000002,54.60000000000001,209.94000000000003,70.8,118.80000000000001,106.9,2011-06-20 11:34:00.000000000
9769,15410,562033,340.74,20.16,80.58000000000001,59.39999999999999,89.1,91.5,2011-08-02 08:49:00.000000000
9770,15410,565223,386.74,0.0,146.04000000000002,135.89999999999998,36.400000000000006,68.4,2011-09-01 19:08:00.000000000
9771,15410,567140,361.43,20.16,55.32000000000001,34.8,232.4,18.75,2011-09-16 14:47:00.000000256
9772,15411,556419,156.4,10.2,29.5,17.4,0.0,99.30000000000001,2011-06-10 12:30:00.000000000
9773,15411,562575,225.81000000000003,4.5600000000000005,64.2,124.19999999999999,15.0,17.85,2011-08-07 12:54:00.000000000
9774,15411,569134,609.05,30.119999999999997,110.19999999999999,166.68,175.25,126.80000000000001,2011-09-30 14:06:59.999998976
9776,15412,557634,190.53000000000003,32.58,29.500000000000004,8.049999999999999,9.9,110.5,2011-06-21 15:24:00.000000000
9777,15414,549694,36.199999999999996,0.0,19.5,2.5,0.0,14.2,2011-04-11 13:45:00.000000000
9780,15415,542611,572.8099999999998,202.55,126.45000000000002,219.31000000000003,7.5,17.0,2011-01-30 14:13:00.000001280
9781,15416,545340,1375.2399999999996,234.44,233.40000000000003,480.50000000000006,172.8,254.1,2011-03-02 08:41:00.000000000
9782,15416,550016,899.1899999999999,165.3,216.95000000000002,353.04,14.850000000000001,149.04999999999998,2011-04-14 10:53:59.999998976
9783,15416,559356,869.9,25.919999999999995,163.67000000000002,267.26,102.9,310.15000000000003,2011-07-07 18:29:00.000001280
9785,15417,566930,508.8000000000001,13.200000000000001,249.60000000000005,228.3,17.700000000000003,0.0,2011-09-15 15:26:00.000000000
9787,15421,543021,295.06,29.159999999999997,190.8,19.5,0.0,55.6,2011-02-02 14:36:00.000000000
9788,15421,552291,406.1,41.300000000000004,182.3,11.7,96.10000000000001,74.7,2011-05-08 14:00:00.000000000
9789,15421,552292,38.2,0.0,20.8,17.4,0.0,0.0,2011-05-08 14:02:00.000000000
9791,15422,541679,55.5,0.0,33.0,0.0,22.5,0.0,2011-01-20 14:17:00.000000000
9792,15422,541690,42.2,10.2,0.0,0.0,32.0,0.0,2011-01-20 16:17:00.000000000
9794,15424,548323,133.01999999999998,18.72,52.8,26.7,15.0,19.8,2011-03-30 13:00:00.000000000
9795,15424,548326,189.84,24.84,30.0,90.0,45.0,0.0,2011-03-30 13:02:00.000000000
9796,15426,537196,411.41999999999985,24.599999999999998,53.70000000000002,85.81,170.41,76.90000000000002,2010-12-05 13:54:59.999998208
9797,15426,547880,251.56,28.549999999999997,69.85000000000001,27.759999999999998,71.25,54.150000000000006,2011-03-27 16:05:00.000001024
9805,15429,568180,243.06,136.36,68.7,15.6,7.5,14.899999999999999,2011-09-25 13:41:59.999998464
9808,15433,546856,372.6399999999999,162.24000000000004,15.6,194.79999999999998,0.0,0.0,2011-03-17 14:12:00.000000000
9809,15433,552551,160.66000000000003,17.159999999999997,29.5,114.0,0.0,0.0,2011-05-10 10:45:00.000000000
9810,15434,554289,306.96,9.959999999999999,33.0,222.5,0.0,41.5,2011-05-23 14:18:00.000000000
9811,15434,564363,247.5,84.0,0.0,0.0,145.65,17.85,2011-08-24 16:22:59.999999744
9812,15434,564364,32.82,15.12,17.700000000000003,0.0,0.0,0.0,2011-08-24 16:24:00.000000000
9816,15436,550651,489.0499999999999,52.68999999999998,77.81000000000002,114.00000000000003,95.05,149.50000000000003,2011-04-19 16:52:00.000004608
9819,15437,547367,200.16000000000003,13.729999999999999,53.14999999999999,44.029999999999994,36.099999999999994,53.15,2011-03-22 13:10:59.999998720
9820,15438,561891,156.57999999999998,5.15,37.55,51.43000000000001,33.3,29.15,2011-07-31 14:18:59.999999232
9821,15440,553179,125.80000000000001,10.159999999999998,12.540000000000001,63.6,22.5,17.0,2011-05-15 11:30:00.000000000
9822,15440,561334,111.85999999999999,10.2,4.16,25.0,30.0,42.5,2011-07-26 14:27:00.000000000
9824,15442,548981,594.0,0.0,0.0,0.0,0.0,594.0,2011-04-05 12:24:00.000000000
9825,15443,541847,437.70999999999987,18.259999999999998,95.90000000000002,145.75,76.4,101.4,2011-01-23 13:25:00.000001280
9826,15443,564042,247.09,13.919999999999998,23.12,147.14999999999998,33.1,29.8,2011-08-22 12:52:00.000000000
9827,15443,568491,369.54,31.5,74.89000000000001,78.29999999999998,118.00000000000001,66.85,2011-09-27 11:57:59.999998464
9834,15445,547080,113.5,20.4,17.700000000000003,55.5,0.0,19.9,2011-03-20 15:06:00.000000000
9835,15447,541011,155.17,20.6,17.700000000000003,93.61999999999999,23.25,0.0,2011-01-13 11:26:00.000000000
9836,15448,542634,494.64000000000004,34.0,96.6,221.44000000000003,64.15,78.45,2011-01-31 10:42:00.000000000
9837,15449,547420,345.9199999999999,84.32000000000001,72.95,109.2,59.550000000000004,19.9,2011-03-23 10:42:59.999999488
9838,15449,555921,301.78,104.88000000000001,80.89999999999999,86.3,29.700000000000003,0.0,2011-06-07 16:42:00.000000000
9841,15452,547083,247.24999999999997,35.5,68.35000000000001,94.64999999999998,19.95,28.8,2011-03-20 15:21:00.000001280
9842,15452,568916,166.07999999999998,0.0,55.38000000000001,95.69999999999999,15.0,0.0,2011-09-29 14:08:00.000000000
9844,15453,555537,197.08999999999997,14.44,52.25,62.35,15.9,52.150000000000006,2011-06-05 12:37:00.000001280
9845,15453,557960,147.94000000000003,28.93,31.01,22.749999999999996,11.75,53.5,2011-06-23 19:46:00.000001024
9846,15453,561884,139.98,12.910000000000002,47.87,55.050000000000004,11.65,12.5,2011-07-31 13:06:59.999998976
9847,15453,566055,227.78999999999994,22.449999999999996,23.150000000000002,51.15,48.190000000000005,82.85000000000001,2011-09-08 15:05:00.000001280
9851,15454,538513,179.10000000000002,7.75,26.299999999999997,89.4,42.15,13.5,2010-12-12 14:21:00.000000768
9852,15456,539041,212.98000000000002,46.36,55.449999999999996,102.32,8.850000000000001,0.0,2010-12-15 15:34:00.000000000
9853,15456,545310,17.67,12.17,2.55,0.0,2.95,0.0,2011-03-01 13:45:00.000000000
9854,15456,545312,186.32999999999996,58.900000000000006,61.339999999999996,56.190000000000005,9.9,0.0,2011-03-01 13:50:59.999998976
9855,15457,547382,237.07000000000002,12.0,82.51,95.75999999999999,26.9,19.9,2011-03-22 15:30:59.999998464
9857,15460,539647,216.76,33.91,47.85000000000001,50.5,36.650000000000006,47.849999999999994,2010-12-20 16:08:00.000000000
9858,15462,555571,105.0,0.0,0.0,90.0,15.0,0.0,2011-06-05 15:36:00.000000000
9859,15462,560523,64.8,0.0,0.0,64.8,0.0,0.0,2011-07-19 11:56:00.000000000
9860,15462,565754,64.8,0.0,0.0,64.8,0.0,0.0,2011-09-06 13:11:00.000000000
9862,15464,540247,1048.8500000000006,37.14999999999999,184.24999999999994,456.79999999999984,167.7,202.95000000000002,2011-01-05 15:55:59.999994880
9863,15465,537038,535.75,0.0,233.5,175.2,0.0,127.04999999999998,2010-12-05 10:12:00.000000000
9864,15465,538996,332.1,0.0,0.0,175.2,0.0,156.9,2010-12-15 12:06:00.000000000
9865,15465,540500,390.29999999999995,0.0,102.0,208.04999999999998,12.75,67.5,2011-01-09 10:26:00.000000000
9866,15465,541836,394.04999999999995,0.0,0.0,394.04999999999995,0.0,0.0,2011-01-23 10:29:00.000000000
9867,15465,543797,278.65,0.0,0.0,30.0,29.700000000000003,218.95,2011-02-13 10:24:00.000000000
9868,15465,544440,645.56,0.0,8.850000000000001,525.5999999999999,81.36,29.75,2011-02-20 10:28:00.000000000
9869,15465,545670,292.75,0.0,14.75,220.2,0.0,57.8,2011-03-06 10:07:00.000000000
9870,15465,547029,405.0,0.0,8.850000000000001,350.4,12.75,33.0,2011-03-20 10:17:00.000000000
9871,15465,547835,485.45,0.0,0.0,350.4,0.0,135.05,2011-03-27 10:18:00.000000000
9872,15465,549539,292.79999999999995,0.0,0.0,292.79999999999995,0.0,0.0,2011-04-10 10:10:00.000000000
9873,15465,549936,514.05,0.0,102.0,394.2,0.0,17.85,2011-04-13 11:29:00.000000000
9874,15465,550754,596.9999999999999,0.0,0.0,525.5999999999999,0.0,71.4,2011-04-20 11:57:00.000000000
9875,15465,556466,189.05,0.0,17.700000000000003,72.0,14.850000000000001,84.5,2011-06-12 11:07:00.000000000
9876,15465,558747,318.90999999999997,0.0,14.75,175.2,81.36,47.6,2011-07-03 10:11:00.000000000
9877,15465,561021,320.71,0.0,17.700000000000003,215.76,19.75,67.5,2011-07-24 10:03:00.000000000
9878,15465,567159,426.95000000000005,0.0,0.0,74.84,96.21000000000001,255.89999999999998,2011-09-18 10:19:00.000000000
9881,15466,566914,334.53000000000014,99.91000000000001,28.73,107.14,52.599999999999994,46.15,2011-09-15 14:08:00.000000000
9882,15467,559545,288.41999999999996,38.279999999999994,56.94,124.14999999999999,50.3,18.75,2011-07-10 14:42:00.000000256
9883,15467,560277,114.14,7.59,17.700000000000003,69.05,19.8,0.0,2011-07-17 15:24:00.000000000
9887,15469,563089,304.3,33.36,73.9,37.199999999999996,51.34,108.5,2011-08-11 16:54:00.000000000
9890,15472,563709,371.56,79.07,42.32000000000001,130.32,66.0,53.849999999999994,2011-08-18 15:17:00.000001536
9898,15475,568100,454.10999999999984,110.76,12.600000000000001,279.7,33.2,17.85,2011-09-23 15:20:00.000000000
9901,15480,563353,905.5,27.9,88.50000000000001,265.55,303.6,219.95,2011-08-15 14:32:00.000000000
9902,15482,539092,527.04,0.0,0.0,503.04,24.0,0.0,2010-12-16 10:08:00.000000000
9903,15482,539093,196.60000000000002,0.0,0.0,31.0,165.60000000000002,0.0,2010-12-16 10:10:00.000000000
9904,15482,548697,713.8,0.0,238.8,474.99999999999994,0.0,0.0,2011-04-03 10:49:00.000000000
9905,15482,558126,666.0600000000001,0.0,553.8000000000001,37.5,47.2,27.56,2011-06-27 10:29:00.000000000
9913,15483,546982,114.85000000000005,39.10000000000004,24.950000000000003,35.599999999999994,9.25,5.95,2011-03-18 12:26:00.000002048
9914,15483,558710,31.11,0.76,13.95,3.75,4.15,8.5,2011-07-01 13:04:00.000000000
9915,15483,558711,18.830000000000002,2.1999999999999997,5.9,5.779999999999999,4.95,0.0,2011-07-01 13:05:00.000000000
9916,15483,558713,69.02,21.189999999999998,6.75,27.029999999999998,9.100000000000001,4.95,2011-07-01 13:07:00.000000256
9917,15484,567853,1580.8400000000001,455.60999999999996,249.46000000000004,379.87,373.7,122.19999999999999,2011-09-22 13:30:59.999998208
9921,15485,536531,950.09,82.74000000000001,341.4,0.0,101.25,424.70000000000005,2010-12-01 13:22:59.999999488
9922,15485,540496,328.54,51.239999999999995,0.0,21.25,128.55,127.5,2011-01-07 17:18:00.000000000
9924,15488,565929,91.32000000000001,0.0,0.0,91.32000000000001,0.0,0.0,2011-09-08 10:11:00.000000000
9925,15489,552961,348.26,61.75999999999999,114.3,74.25,63.3,34.65,2011-05-12 12:54:00.000000000
9928,15491,550350,837.9700000000001,87.06000000000002,181.31,244.19999999999996,221.45000000000002,103.94999999999999,2011-04-18 10:04:00.000000000
9929,15491,550351,184.48000000000002,54.080000000000005,15.299999999999999,71.4,0.0,43.7,2011-04-18 10:20:00.000000000
9930,15491,552005,622.4699999999999,76.53999999999999,267.47,187.45999999999998,91.0,0.0,2011-05-05 16:34:00.000000256
9931,15491,556531,765.03,34.44,215.45999999999998,331.48,84.15,99.5,2011-06-13 11:49:00.000001280
9932,15491,564863,390.98,80.19999999999999,164.10000000000002,130.77999999999997,0.0,15.9,2011-08-31 10:30:00.000000000
9933,15491,565644,299.16,0.0,258.6,40.56,0.0,0.0,2011-09-05 15:56:00.000000000
9934,15492,568327,487.73999999999995,77.06,32.28,272.6,15.0,90.80000000000001,2011-09-26 14:02:00.000000000
9936,15493,546498,538.7600000000001,10.209999999999999,109.64999999999999,121.69999999999999,118.55000000000001,178.65000000000003,2011-03-14 11:44:00.000000000
9937,15493,548739,412.4899999999999,8.42,82.69999999999999,138.82,62.900000000000006,119.65000000000002,2011-04-04 11:28:00.000000000
9938,15493,559878,367.4999999999998,6.62,83.05000000000003,22.129999999999995,63.0,192.7,2011-07-13 11:18:59.999998464
9941,15494,562928,1127.3800000000006,324.71,246.87000000000003,300.59999999999997,201.60000000000002,53.6,2011-08-10 15:28:59.999998720
9943,15497,541874,645.0,0.0,217.20000000000002,265.2,0.0,162.60000000000002,2011-01-24 10:01:00.000000000
9945,15498,537771,450.91999999999996,20.879999999999995,23.6,101.03999999999999,35.400000000000006,270.0,2010-12-08 12:29:00.000000000
9946,15498,537829,525.8,32.7,233.1,215.0,45.0,0.0,2010-12-08 14:46:00.000000000
9947,15498,540114,243.39999999999998,69.6,75.60000000000001,20.4,77.8,0.0,2011-01-05 09:44:00.000000000
9948,15498,541684,1761.1800000000005,198.52999999999997,360.49999999999994,891.45,225.3,85.4,2011-01-20 15:22:00.000003072
9949,15498,541950,523.3399999999999,35.16,73.4,141.48000000000002,70.80000000000001,202.5,2011-01-24 12:13:00.000000256
9950,15498,545842,557.0,13.200000000000001,90.30000000000001,278.54999999999995,89.94999999999999,85.0,2011-03-07 13:37:00.000001024
9951,15498,545859,593.9200000000002,79.32,17.700000000000003,45.9,0.0,451.0,2011-03-07 14:10:00.000000000
9952,15498,550274,344.40000000000003,46.7,148.3,39.599999999999994,109.8,0.0,2011-04-15 12:22:59.999999488
9953,15498,552958,463.19999999999993,41.559999999999995,36.86,65.18,0.0,319.6,2011-05-12 12:48:59.999999744
9954,15498,553050,344.15,10.2,139.55,139.8,34.7,19.9,2011-05-13 10:09:00.000000256
9955,15498,553051,19.5,0.0,19.5,0.0,0.0,0.0,2011-05-13 10:11:00.000000000
9956,15498,555418,1299.04,37.739999999999995,135.20000000000002,383.09999999999997,128.25,614.75,2011-06-03 10:18:59.999998976
9957,15498,555419,17.0,0.0,0.0,0.0,0.0,17.0,2011-06-03 10:20:00.000000000
9958,15498,557615,648.5999999999999,10.2,394.00000000000006,207.60000000000002,19.8,17.0,2011-06-21 13:24:00.000000000
9959,15498,557623,46.99999999999999,27.2,0.0,0.0,19.8,0.0,2011-06-21 14:15:00.000000000
9960,15498,557964,272.26,44.459999999999994,17.700000000000003,12.5,62.6,135.0,2011-06-24 09:27:00.000000000
9961,15498,562939,660.7600000000001,133.08,113.4,146.28,136.4,131.60000000000002,2011-08-11 08:37:00.000001024
9962,15498,562940,337.5,0.0,0.0,0.0,0.0,337.5,2011-08-11 08:38:00.000000000
9963,15498,562941,17.4,0.0,0.0,17.4,0.0,0.0,2011-08-11 08:39:00.000000000
9964,15498,566980,683.28,10.08,0.0,192.29999999999995,181.20000000000002,299.7,2011-09-16 09:56:00.000000000
9965,15498,566981,373.90000000000003,0.0,80.1,162.6,111.30000000000001,19.9,2011-09-16 10:02:00.000000000
9972,15500,567312,406.02000000000004,23.400000000000002,148.14000000000001,166.38,48.2,19.9,2011-09-19 13:46:59.999999744
9976,15502,537216,569.5,71.4,103.80000000000001,84.3,159.8,150.2,2010-12-05 15:40:00.000000000
9977,15502,537217,167.20000000000002,0.0,0.0,119.6,0.0,47.6,2010-12-05 15:40:00.000000000
9978,15502,537407,192.7,10.2,15.299999999999999,119.6,0.0,47.6,2010-12-06 14:55:00.000000000
9979,15502,546096,1305.4600000000005,474.3599999999999,158.3,519.3499999999999,72.0,81.45,2011-03-09 11:58:59.999998464
9980,15502,562608,2844.670000000001,251.34000000000006,350.58000000000004,860.0999999999999,276.3,1106.35,2011-08-08 11:44:59.999998720
9981,15502,566242,160.6,0.0,15.299999999999999,39.599999999999994,59.0,46.7,2011-09-11 11:56:00.000000000
9982,15502,566243,33.9,0.0,0.0,33.9,0.0,0.0,2011-09-11 11:57:00.000000000
9983,15502,566244,126.00000000000001,0.0,126.00000000000001,0.0,0.0,0.0,2011-09-11 11:58:00.000000000
9986,15503,538368,147.09000000000003,19.590000000000003,23.500000000000004,34.94999999999999,39.7,29.35,2010-12-12 10:57:00.000000256
9987,15504,567310,52.83000000000001,6.63,0.0,7.0,39.2,0.0,2011-09-19 13:45:00.000000000
9988,15505,559310,944.1600000000002,38.879999999999995,189.0,454.78,15.0,246.50000000000003,2011-07-07 13:33:00.000000768
9989,15505,562538,502.02,0.0,81.12,0.0,0.0,420.9,2011-08-05 15:07:00.000000000
9990,15505,563658,644.96,9.36,0.0,15.8,543.6,76.19999999999999,2011-08-18 10:57:00.000000000
9991,15505,567076,639.24,130.56,36.0,238.98,233.70000000000002,0.0,2011-09-16 12:26:59.999999232
9993,15506,561034,209.35000000000005,42.06999999999999,72.66,27.269999999999996,27.599999999999998,39.75,2011-07-24 11:45:00.000001536
9996,15507,557595,492.35999999999996,29.91,35.56,85.78999999999999,128.15,212.95000000000002,2011-06-21 11:18:59.999998720
9997,15508,550503,311.41999999999996,10.08,130.0,96.69,44.85,29.8,2011-04-18 15:30:59.999999744
9998,15508,551412,207.05,10.439999999999998,53.10000000000001,53.26,58.5,31.75,2011-04-28 13:30:59.999999488
9999,15508,551860,110.64,3.16,35.400000000000006,34.879999999999995,21.3,15.899999999999999,2011-05-04 15:41:00.000000000
10000,15508,555500,114.68,4.140000000000001,68.89000000000001,11.25,30.400000000000002,0.0,2011-06-03 15:32:00.000000000
10001,15508,555501,241.48000000000002,0.0,29.880000000000003,108.55,76.2,26.849999999999998,2011-06-03 15:37:00.000000000
10002,15508,555504,15.0,0.0,0.0,0.0,15.0,0.0,2011-06-03 15:43:00.000000000
10003,15510,541043,250.0,0.0,0.0,250.0,0.0,0.0,2011-01-13 12:10:00.000000000
10004,15511,566923,202.9,0.0,11.8,58.7,39.05,93.35000000000001,2011-09-15 15:05:00.000000512
10009,15512,538993,101.2,15.0,15.299999999999999,48.4,22.5,0.0,2010-12-15 12:01:00.000000000
10010,15512,559185,19.799999999999997,0.0,0.0,19.799999999999997,0.0,0.0,2011-07-07 10:20:00.000000000
10011,15513,536402,357.0,0.0,204.0,0.0,153.0,0.0,2010-12-01 11:22:00.000000000
10012,15513,537881,956.5000000000001,0.0,53.1,192.0,238.8,472.6,2010-12-09 09:23:00.000000000
